Set -1 Set 1 Energy Cut Size
[0, 1, 2, 3, 4, 5, 6, 9, 10, 11, 12, 13, 14, 16, 17, 20, 21, 22, 23, 24, 25, 26, 28, 29, 30, 35, 36, 38, 40, 45, 47, 50, 52, 53, 54, 56, 58, 59, 62, 63, 64, 66, 68, 69, 73, 74, 76, 78, 80, 82, 84, 88, 90, 92, 94, 99], [7, 8, 15, 18, 19, 27, 31, 32, 33, 34, 37, 39, 41, 42, 43, 44, 46, 48, 49, 51, 55, 57, 60, 61, 65, 67, 70, 71, 72, 75, 77, 79, 81, 83, 85, 86, 87, 89, 91, 93, 95, 96, 97, 98], -10.0, 55
[0, 2, 3, 4, 5, 9, 10, 11, 15, 16, 18, 20, 22, 23, 25, 26, 28, 29, 33, 36, 37, 39, 40, 41, 43, 44, 46, 47, 50, 51, 52, 53, 54, 55, 59, 66, 67, 68, 69, 73, 74, 77, 80, 82, 89, 90, 91, 92, 93, 95, 96, 97], [1, 6, 7, 8, 12, 13, 14, 17, 19, 21, 24, 27, 30, 31, 32, 34, 35, 38, 42, 45, 48, 49, 56, 57, 58, 60, 61, 62, 63, 64, 65, 70, 71, 72, 75, 76, 78, 79, 81, 83, 84, 85, 86, 87, 88, 94, 98, 99], -10.0, 55
[0, 1, 2, 5, 7, 8, 12, 16, 17, 18, 19, 21, 22, 24, 30, 31, 32, 33, 34, 38, 39, 41, 42, 43, 44, 47, 55, 56, 58, 59, 60, 61, 62, 64, 65, 70, 74, 75, 76, 77, 78, 79, 81, 83, 87, 89, 90, 93, 96, 97, 99], [3, 4, 6, 9, 10, 11, 13, 14, 15, 20, 23, 25, 26, 27, 28, 29, 35, 36, 37, 40, 45, 46, 48, 49, 50, 51, 52, 53, 54, 57, 63, 66, 67, 68, 69, 71, 72, 73, 80, 82, 84, 85, 86, 88, 91, 92, 94, 95, 98], -10.0, 55
[2, 3, 5, 6, 7, 12, 13, 15, 17, 18, 21, 22, 25, 28, 30, 31, 34, 35, 38, 39, 40, 41, 43, 44, 45, 47, 48, 52, 54, 55, 57, 58, 59, 62, 64, 65, 70, 72, 73, 74, 75, 76, 77, 78, 85, 86, 88, 91, 92, 94, 95, 96, 97, 99], [0, 1, 4, 8, 9, 10, 11, 14, 16, 19, 20, 23, 24, 26, 27, 29, 32, 33, 36, 37, 42, 46, 49, 50, 51, 53, 56, 60, 61, 63, 66, 67, 68, 69, 71, 79, 80, 81, 82, 83, 84, 87, 89, 90, 93, 98], -10.0, 55
[2, 3, 5, 14, 15, 17, 18, 21, 22, 23, 24, 26, 28, 32, 33, 34, 35, 36, 37, 38, 39, 43, 44, 46, 48, 49, 53, 54, 57, 59, 60, 61, 68, 69, 70, 73, 74, 75, 76, 79, 80, 84, 88, 89, 90, 91, 94, 96, 99], [0, 1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 16, 19, 20, 25, 27, 29, 30, 31, 40, 41, 42, 45, 47, 50, 51, 52, 55, 56, 58, 62, 63, 64, 65, 66, 67, 71, 72, 77, 78, 81, 82, 83, 85, 86, 87, 92, 93, 95, 97, 98], -10.0, 55
[5, 6, 8, 9, 10, 13, 16, 18, 21, 22, 24, 25, 26, 28, 30, 32, 33, 34, 36, 37, 39, 41, 44, 46, 47, 48, 50, 51, 55, 56, 57, 58, 61, 65, 67, 68, 69, 72, 73, 74, 76, 77, 79, 81, 83, 85, 86, 87, 90, 91, 92, 93, 94, 95, 96, 97, 98], [0, 1, 2, 3, 4, 7, 11, 12, 14, 15, 17, 19, 20, 23, 27, 29, 31, 35, 38, 40, 42, 43, 45, 49, 52, 53, 54, 59, 60, 62, 63, 64, 66, 70, 71, 75, 78, 80, 82, 84, 88, 89, 99], -10.0, 55
[0, 3, 5, 7, 11, 14, 17, 18, 19, 21, 24, 27, 28, 29, 30, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 44, 45, 49, 51, 54, 55, 56, 58, 59, 60, 61, 63, 64, 68, 70, 72, 75, 77, 78, 79, 81, 84, 85, 93, 94, 95, 96, 97], [1, 2, 4, 6, 8, 9, 10, 12, 13, 15, 16, 20, 22, 23, 25, 26, 31, 40, 43, 46, 47, 48, 50, 52, 53, 57, 62, 65, 66, 67, 69, 71, 73, 74, 76, 80, 82, 83, 86, 87, 88, 89, 90, 91, 92, 98, 99], -10.0, 55
[1, 3, 6, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 21, 22, 23, 28, 30, 31, 33, 34, 35, 36, 38, 39, 40, 41, 42, 44, 48, 50, 51, 52, 54, 57, 59, 62, 67, 68, 69, 70, 77, 78, 80, 84, 86, 91, 92, 93, 95, 96, 97], [0, 2, 4, 5, 7, 8, 17, 20, 24, 25, 26, 27, 29, 32, 37, 43, 45, 46, 47, 49, 53, 55, 56, 58, 60, 61, 63, 64, 65, 66, 71, 72, 73, 74, 75, 76, 79, 81, 82, 83, 85, 87, 88, 89, 90, 94, 98, 99], -10.0, 55
[1, 2, 4, 5, 7, 9, 10, 13, 14, 17, 19, 21, 22, 24, 25, 26, 28, 30, 32, 33, 34, 35, 36, 37, 39, 40, 41, 44, 46, 48, 49, 50, 52, 53, 55, 56, 59, 63, 70, 71, 72, 76, 78, 79, 81, 85, 86, 92, 94, 95, 96, 97, 98, 99], [0, 3, 6, 8, 11, 12, 15, 16, 18, 20, 23, 27, 29, 31, 38, 42, 43, 45, 47, 51, 54, 57, 58, 60, 61, 62, 64, 65, 66, 67, 68, 69, 73, 74, 75, 77, 80, 82, 83, 84, 87, 88, 89, 90, 91, 93], -10.0, 55
[2, 3, 6, 7, 8, 12, 14, 15, 16, 17, 18, 19, 20, 21, 24, 25, 27, 28, 29, 30, 33, 35, 36, 38, 39, 49, 51, 52, 53, 54, 56, 58, 60, 62, 63, 64, 66, 69, 71, 72, 74, 75, 76, 77, 78, 79, 82, 84, 89, 90, 91, 93, 98, 99], [0, 1, 4, 5, 9, 10, 11, 13, 22, 23, 26, 31, 32, 34, 37, 40, 41, 42, 43, 44, 45, 46, 47, 48, 50, 55, 57, 59, 61, 65, 67, 68, 70, 73, 80, 81, 83, 85, 86, 87, 88, 92, 94, 95, 96, 97], -10.0, 55
[0, 1, 4, 7, 9, 11, 15, 16, 17, 18, 21, 22, 23, 24, 29, 32, 33, 34, 36, 37, 39, 40, 48, 50, 55, 57, 59, 60, 65, 69, 70, 73, 74, 75, 77, 79, 80, 81, 88, 89, 90, 91, 93, 94, 96], [2, 3, 5, 6, 8, 10, 12, 13, 14, 19, 20, 25, 26, 27, 28, 30, 31, 35, 38, 41, 42, 43, 44, 45, 46, 47, 49, 51, 52, 53, 54, 56, 58, 61, 62, 63, 64, 66, 67, 68, 71, 72, 76, 78, 82, 83, 84, 85, 86, 87, 92, 95, 97, 98, 99], -10.0, 55
[0, 1, 4, 7, 11, 12, 18, 19, 22, 25, 28, 34, 35, 39, 41, 42, 43, 45, 46, 49, 50, 52, 53, 55, 56, 58, 62, 64, 65, 66, 69, 70, 74, 75, 78, 79, 81, 84, 90, 92, 93, 94, 95, 96, 97, 98], [2, 3, 5, 6, 8, 9, 10, 13, 14, 15, 16, 17, 20, 21, 23, 24, 26, 27, 29, 30, 31, 32, 33, 36, 37, 38, 40, 44, 47, 48, 51, 54, 57, 59, 60, 61, 63, 67, 68, 71, 72, 73, 76, 77, 80, 82, 83, 85, 86, 87, 88, 89, 91, 99], -10.0, 55
[0, 1, 3, 4, 5, 8, 11, 14, 15, 17, 18, 20, 24, 25, 27, 31, 33, 34, 35, 36, 37, 39, 40, 42, 44, 45, 46, 47, 48, 50, 51, 54, 59, 60, 68, 69, 70, 73, 74, 75, 76, 77, 79, 81, 84, 85, 88, 89, 90, 91, 93, 96], [2, 6, 7, 9, 10, 12, 13, 16, 19, 21, 22, 23, 26, 28, 29, 30, 32, 38, 41, 43, 49, 52, 53, 55, 56, 57, 58, 61, 62, 63, 64, 65, 66, 67, 71, 72, 78, 80, 82, 83, 86, 87, 92, 94, 95, 97, 98, 99], -10.0, 55
[1, 3, 4, 7, 9, 10, 17, 19, 20, 21, 24, 25, 26, 27, 28, 31, 33, 36, 37, 38, 40, 41, 45, 49, 50, 52, 54, 56, 57, 58, 59, 64, 65, 67, 68, 70, 71, 72, 74, 76, 77, 79, 81, 82, 83, 85, 88, 92, 95, 97], [0, 2, 5, 6, 8, 11, 12, 13, 14, 15, 16, 18, 22, 23, 29, 30, 32, 34, 35, 39, 42, 43, 44, 46, 47, 48, 51, 53, 55, 60, 61, 62, 63, 66, 69, 73, 75, 78, 80, 84, 86, 87, 89, 90, 91, 93, 94, 96, 98, 99], -10.0, 55
[1, 2, 3, 4, 5, 6, 7, 9, 12, 13, 16, 20, 21, 22, 25, 28, 29, 32, 33, 34, 35, 36, 43, 46, 49, 53, 54, 56, 59, 60, 61, 62, 63, 65, 66, 68, 70, 71, 73, 74, 75, 76, 77, 81, 84, 85, 86, 87, 89, 90, 91, 95, 96, 99], [0, 8, 10, 11, 14, 15, 17, 18, 19, 23, 24, 26, 27, 30, 31, 37, 38, 39, 40, 41, 42, 44, 45, 47, 48, 50, 51, 52, 55, 57, 58, 64, 67, 69, 72, 78, 79, 80, 82, 83, 88, 92, 93, 94, 97, 98], -10.0, 55
[1, 2, 4, 5, 8, 9, 10, 11, 15, 16, 17, 19, 20, 24, 27, 28, 29, 32, 33, 34, 36, 37, 38, 39, 47, 48, 49, 50, 55, 56, 57, 59, 60, 61, 64, 71, 76, 77, 78, 79, 84, 86, 88, 90, 93, 94, 95, 96, 98], [0, 3, 6, 7, 12, 13, 14, 18, 21, 22, 23, 25, 26, 30, 31, 35, 40, 41, 42, 43, 44, 45, 46, 51, 52, 53, 54, 58, 62, 63, 65, 66, 67, 68, 69, 70, 72, 73, 74, 75, 80, 81, 82, 83, 85, 87, 89, 91, 92, 97, 99], -10.0, 55
[1, 2, 4, 7, 8, 9, 11, 13, 15, 16, 17, 19, 21, 22, 26, 28, 30, 32, 34, 36, 37, 38, 39, 40, 42, 43, 46, 50, 52, 57, 59, 60, 61, 64, 69, 71, 74, 75, 77, 79, 83, 84, 87, 88, 93, 95, 96, 98], [0, 3, 5, 6, 10, 12, 14, 18, 20, 23, 24, 25, 27, 29, 31, 33, 35, 41, 44, 45, 47, 48, 49, 51, 53, 54, 55, 56, 58, 62, 63, 65, 66, 67, 68, 70, 72, 73, 76, 78, 80, 81, 82, 85, 86, 89, 90, 91, 92, 94, 97, 99], -10.0, 55
[0, 5, 6, 10, 11, 13, 14, 16, 17, 20, 22, 23, 24, 26, 28, 33, 37, 39, 44, 47, 49, 52, 55, 59, 60, 63, 64, 69, 71, 73, 74, 77, 80, 81, 82, 84, 88, 90, 93, 95, 96, 98, 99], [1, 2, 3, 4, 7, 8, 9, 12, 15, 18, 19, 21, 25, 27, 29, 30, 31, 32, 34, 35, 36, 38, 40, 41, 42, 43, 45, 46, 48, 50, 51, 53, 54, 56, 57, 58, 61, 62, 65, 66, 67, 68, 70, 72, 75, 76, 78, 79, 83, 85, 86, 87, 89, 91, 92, 94, 97], -10.0, 55
[1, 2, 5, 7, 8, 9, 10, 13, 16, 19, 22, 23, 24, 25, 26, 28, 29, 33, 34, 37, 41, 42, 43, 45, 46, 47, 52, 55, 57, 58, 65, 67, 68, 69, 72, 74, 78, 79, 80, 81, 85, 87, 88, 89, 90, 91, 92, 93, 95, 96, 97], [0, 3, 4, 6, 11, 12, 14, 15, 17, 18, 20, 21, 27, 30, 31, 32, 35, 36, 38, 39, 40, 44, 48, 49, 50, 51, 53, 54, 56, 59, 60, 61, 62, 63, 64, 66, 70, 71, 73, 75, 76, 77, 82, 83, 84, 86, 94, 98, 99], -10.0, 55
[3, 4, 5, 7, 8, 9, 10, 12, 14, 16, 17, 18, 19, 21, 24, 25, 27, 31, 33, 34, 38, 39, 41, 42, 43, 44, 46, 47, 48, 49, 50, 51, 53, 54, 55, 56, 58, 59, 62, 65, 66, 69, 70, 71, 72, 74, 78, 79, 87, 90, 91, 92, 93, 94, 95, 97, 99], [0, 1, 2, 6, 11, 13, 15, 20, 22, 23, 26, 28, 29, 30, 32, 35, 36, 37, 40, 45, 52, 57, 60, 61, 63, 64, 67, 68, 73, 75, 76, 77, 80, 81, 82, 83, 84, 85, 86, 88, 89, 96, 98], -10.0, 55
[1, 6, 7, 13, 14, 15, 16, 20, 21, 22, 23, 26, 30, 32, 34, 36, 37, 42, 43, 44, 46, 48, 49, 51, 53, 56, 59, 60, 61, 71, 73, 75, 78, 79, 80, 81, 83, 85, 86, 88, 89, 90, 93, 96, 99], [0, 2, 3, 4, 5, 8, 9, 10, 11, 12, 17, 18, 19, 24, 25, 27, 28, 29, 31, 33, 35, 38, 39, 40, 41, 45, 47, 50, 52, 54, 55, 57, 58, 62, 63, 64, 65, 66, 67, 68, 69, 70, 72, 74, 76, 77, 82, 84, 87, 91, 92, 94, 95, 97, 98], -10.0, 55
[0, 1, 2, 5, 6, 7, 8, 9, 10, 12, 13, 14, 17, 18, 19, 21, 26, 27, 28, 33, 34, 36, 39, 40, 43, 44, 45, 46, 49, 51, 52, 53, 56, 58, 59, 62, 63, 68, 69, 70, 71, 74, 76, 77, 81, 83, 84, 85, 88, 90, 92, 93, 94, 95, 96], [3, 4, 11, 15, 16, 20, 22, 23, 24, 25, 29, 30, 31, 32, 35, 37, 38, 41, 42, 47, 48, 50, 54, 55, 57, 60, 61, 64, 65, 66, 67, 72, 73, 75, 78, 79, 80, 82, 86, 87, 89, 91, 97, 98, 99], -10.0, 55
[0, 1, 2, 6, 9, 14, 15, 16, 18, 19, 22, 26, 28, 30, 31, 33, 35, 36, 37, 38, 40, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 55, 56, 59, 60, 66, 68, 70, 74, 75, 77, 82, 85, 86, 88, 89, 90, 91, 93, 95, 99], [3, 4, 5, 7, 8, 10, 11, 12, 13, 17, 20, 21, 23, 24, 25, 27, 29, 32, 34, 39, 41, 49, 53, 54, 57, 58, 61, 62, 63, 64, 65, 67, 69, 71, 72, 73, 76, 78, 79, 80, 81, 83, 84, 87, 92, 94, 96, 97, 98], -10.0, 55
[0, 1, 2, 4, 9, 11, 13, 14, 15, 16, 18, 19, 20, 21, 22, 24, 26, 28, 31, 32, 33, 34, 37, 39, 40, 41, 43, 44, 45, 49, 51, 53, 56, 57, 59, 61, 64, 66, 67, 68, 70, 71, 74, 75, 77, 79, 84, 85, 86, 87, 89, 90, 92, 93, 94, 96, 97, 98, 99], [3, 5, 6, 7, 8, 10, 12, 17, 23, 25, 27, 29, 30, 35, 36, 38, 42, 46, 47, 48, 50, 52, 54, 55, 58, 60, 62, 63, 65, 69, 72, 73, 76, 78, 80, 81, 82, 83, 88, 91, 95], -10.0, 55
[0, 3, 4, 5, 6, 7, 8, 9, 12, 14, 17, 20, 21, 22, 23, 24, 25, 30, 33, 34, 39, 43, 44, 45, 46, 47, 49, 53, 54, 57, 59, 62, 63, 68, 69, 73, 75, 76, 77, 79, 80, 81, 85, 86, 87, 89, 90, 91, 92, 94, 96], [1, 2, 10, 11, 13, 15, 16, 18, 19, 26, 27, 28, 29, 31, 32, 35, 36, 37, 38, 40, 41, 42, 48, 50, 51, 52, 55, 56, 58, 60, 61, 64, 65, 66, 67, 70, 71, 72, 74, 78, 82, 83, 84, 88, 93, 95, 97, 98, 99], -10.0, 55
[1, 2, 3, 5, 12, 16, 17, 18, 21, 27, 28, 30, 31, 33, 34, 35, 38, 42, 45, 47, 53, 54, 55, 56, 62, 68, 69, 70, 71, 73, 75, 76, 77, 84, 85, 86, 87, 89, 90, 91, 92, 93, 94, 95, 99], [0, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 19, 20, 22, 23, 24, 25, 26, 29, 32, 36, 37, 39, 40, 41, 43, 44, 46, 48, 49, 50, 51, 52, 57, 58, 59, 60, 61, 63, 64, 65, 66, 67, 72, 74, 78, 79, 80, 81, 82, 83, 88, 96, 97, 98], -10.0, 55
[0, 1, 3, 4, 5, 6, 12, 13, 14, 15, 17, 18, 26, 27, 28, 30, 31, 33, 34, 35, 39, 44, 45, 47, 48, 51, 52, 54, 55, 58, 59, 60, 62, 63, 64, 65, 66, 69, 72, 73, 75, 77, 79, 81, 85, 86, 87, 88, 89, 94], [2, 7, 8, 9, 10, 11, 16, 19, 20, 21, 22, 23, 24, 25, 29, 32, 36, 37, 38, 40, 41, 42, 43, 46, 49, 50, 53, 56, 57, 61, 67, 68, 70, 71, 74, 76, 78, 80, 82, 83, 84, 90, 91, 92, 93, 95, 96, 97, 98, 99], -10.0, 55
[0, 1, 2, 4, 5, 6, 8, 10, 11, 14, 19, 21, 22, 23, 25, 28, 30, 31, 33, 34, 37, 38, 41, 44, 45, 48, 50, 51, 58, 60, 61, 64, 66, 68, 71, 72, 77, 78, 79, 80, 81, 88, 91, 93, 95, 96, 97, 99], [3, 7, 9, 12, 13, 15, 16, 17, 18, 20, 24, 26, 27, 29, 32, 35, 36, 39, 40, 42, 43, 46, 47, 49, 52, 53, 54, 55, 56, 57, 59, 62, 63, 65, 67, 69, 70, 73, 74, 75, 76, 82, 83, 84, 85, 86, 87, 89, 90, 92, 94, 98], -10.0, 55
[0, 1, 2, 5, 7, 9, 10, 11, 12, 13, 14, 16, 18, 21, 23, 25, 27, 28, 29, 33, 35, 38, 43, 45, 46, 49, 51, 52, 53, 56, 58, 59, 60, 62, 63, 64, 65, 67, 69, 71, 73, 78, 79, 80, 81, 82, 86, 87, 88, 89, 91, 93, 94, 95, 96], [3, 4, 6, 8, 15, 17, 19, 20, 22, 24, 26, 30, 31, 32, 34, 36, 37, 39, 40, 41, 42, 44, 47, 48, 50, 54, 55, 57, 61, 66, 68, 70, 72, 74, 75, 76, 77, 83, 84, 85, 90, 92, 97, 98, 99], -10.0, 55
[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 18, 21, 24, 27, 29, 31, 33, 36, 38, 40, 44, 45, 46, 54, 58, 60, 62, 64, 65, 70, 71, 72, 73, 76, 77, 78, 79, 82, 84, 86, 87, 88, 89, 90, 91, 93, 95, 99], [8, 11, 14, 15, 16, 17, 19, 20, 22, 23, 25, 26, 28, 30, 32, 34, 35, 37, 39, 41, 42, 43, 47, 48, 49, 50, 51, 52, 53, 55, 56, 57, 59, 61, 63, 66, 67, 68, 69, 74, 75, 80, 81, 83, 85, 92, 94, 96, 97, 98], -10.0, 55
[0, 3, 5, 6, 7, 8, 10, 11, 14, 16, 17, 18, 21, 22, 25, 28, 29, 30, 33, 35, 36, 37, 40, 41, 43, 46, 47, 48, 49, 50, 51, 52, 54, 57, 59, 63, 64, 66, 67, 72, 73, 74, 77, 79, 82, 84, 85, 89, 91, 92, 93, 96, 97], [1, 2, 4, 9, 12, 13, 15, 19, 20, 23, 24, 26, 27, 31, 32, 34, 38, 39, 42, 44, 45, 53, 55, 56, 58, 60, 61, 62, 65, 68, 69, 70, 71, 75, 76, 78, 80, 81, 83, 86, 87, 88, 90, 94, 95, 98, 99], -10.0, 55
[0, 1, 2, 3, 4, 5, 10, 11, 12, 14, 15, 20, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 42, 43, 47, 48, 51, 52, 53, 54, 55, 56, 57, 59, 62, 63, 64, 68, 69, 73, 74, 77, 79, 81, 86, 92, 94], [6, 7, 8, 9, 13, 16, 17, 18, 19, 21, 22, 23, 24, 37, 38, 39, 40, 41, 44, 45, 46, 49, 50, 58, 60, 61, 65, 66, 67, 70, 71, 72, 75, 76, 78, 80, 82, 83, 84, 85, 87, 88, 89, 90, 91, 93, 95, 96, 97, 98, 99], -10.0, 55
[1, 2, 3, 5, 6, 8, 9, 10, 11, 13, 17, 18, 20, 21, 23, 25, 26, 27, 28, 30, 32, 33, 34, 36, 37, 38, 41, 43, 47, 48, 49, 50, 51, 54, 55, 57, 59, 60, 61, 63, 64, 70, 71, 72, 73, 74, 77, 78, 80, 81, 86, 88, 90, 93, 94, 95, 97, 98], [0, 4, 7, 12, 14, 15, 16, 19, 22, 24, 29, 31, 35, 39, 40, 42, 44, 45, 46, 52, 53, 56, 58, 62, 65, 66, 67, 68, 69, 75, 76, 79, 82, 83, 84, 85, 87, 89, 91, 92, 96, 99], -10.0, 55
[0, 1, 8, 9, 12, 16, 17, 20, 22, 23, 25, 28, 29, 30, 32, 33, 35, 38, 39, 41, 43, 45, 46, 47, 49, 50, 62, 63, 65, 68, 69, 71, 73, 75, 76, 78, 80, 82, 85, 90, 91, 92, 93, 96, 97, 99], [2, 3, 4, 5, 6, 7, 10, 11, 13, 14, 15, 18, 19, 21, 24, 26, 27, 31, 34, 36, 37, 40, 42, 44, 48, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 64, 66, 67, 70, 72, 74, 77, 79, 81, 83, 84, 86, 87, 88, 89, 94, 95, 98], -10.0, 55
[0, 3, 4, 7, 9, 10, 11, 13, 14, 15, 17, 18, 19, 21, 23, 24, 26, 27, 28, 29, 32, 33, 34, 36, 37, 39, 40, 42, 44, 45, 47, 49, 54, 57, 58, 59, 65, 69, 76, 77, 79, 80, 84, 85, 86, 87, 88, 89, 90, 92, 94, 96], [1, 2, 5, 6, 8, 12, 16, 20, 22, 25, 30, 31, 35, 38, 41, 43, 46, 48, 50, 51, 52, 53, 55, 56, 60, 61, 62, 63, 64, 66, 67, 68, 70, 71, 72, 73, 74, 75, 78, 81, 82, 83, 91, 93, 95, 97, 98, 99], -10.0, 55
[0, 3, 4, 7, 8, 9, 10, 12, 13, 15, 18, 21, 25, 26, 27, 29, 30, 33, 34, 38, 42, 43, 44, 46, 49, 50, 53, 54, 55, 58, 61, 62, 63, 64, 66, 68, 69, 70, 73, 74, 78, 84, 87, 89, 90, 91, 92, 94, 96], [1, 2, 5, 6, 11, 14, 16, 17, 19, 20, 22, 23, 24, 28, 31, 32, 35, 36, 37, 39, 40, 41, 45, 47, 48, 51, 52, 56, 57, 59, 60, 65, 67, 71, 72, 75, 76, 77, 79, 80, 81, 82, 83, 85, 86, 88, 93, 95, 97, 98, 99], -10.0, 55
[0, 1, 3, 4, 5, 8, 10, 11, 13, 15, 16, 17, 18, 20, 21, 23, 25, 26, 27, 28, 29, 30, 32, 33, 36, 37, 38, 39, 41, 42, 50, 51, 52, 53, 54, 56, 61, 64, 67, 68, 69, 71, 73, 74, 76, 77, 79, 80, 81, 82, 83, 85, 86, 88, 89, 90, 92, 94, 95, 96, 97, 99], [2, 6, 7, 9, 12, 14, 19, 22, 24, 31, 34, 35, 40, 43, 44, 45, 46, 47, 48, 49, 55, 57, 58, 59, 60, 62, 63, 65, 66, 70, 72, 75, 78, 84, 87, 91, 93, 98], -10.0, 55
[0, 4, 5, 6, 7, 8, 11, 12, 14, 16, 18, 19, 27, 28, 31, 33, 38, 42, 43, 46, 47, 49, 51, 52, 53, 57, 58, 59, 60, 61, 62, 63, 64, 65, 72, 74, 75, 79, 81, 82, 83, 85, 86, 88, 89, 90, 91, 94], [1, 2, 3, 9, 10, 13, 15, 17, 20, 21, 22, 23, 24, 25, 26, 29, 30, 32, 34, 35, 36, 37, 39, 40, 41, 44, 45, 48, 50, 54, 55, 56, 66, 67, 68, 69, 70, 71, 73, 76, 77, 78, 80, 84, 87, 92, 93, 95, 96, 97, 98, 99], -10.0, 55
[1, 2, 3, 5, 6, 7, 8, 9, 10, 12, 14, 17, 18, 19, 20, 21, 22, 23, 24, 25, 28, 29, 33, 36, 38, 41, 43, 44, 45, 47, 48, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 64, 68, 69, 70, 71, 74, 79, 80, 81, 82, 84, 86, 87, 89, 90, 91, 93, 94, 95, 96, 97], [0, 4, 11, 13, 15, 16, 26, 27, 30, 31, 32, 34, 35, 37, 39, 40, 42, 46, 49, 50, 51, 59, 63, 65, 66, 67, 72, 73, 75, 76, 77, 78, 83, 85, 88, 92, 98, 99], -10.0, 55
[0, 1, 2, 4, 6, 7, 9, 11, 12, 14, 16, 17, 22, 24, 25, 28, 31, 32, 33, 38, 39, 43, 45, 48, 49, 50, 51, 52, 53, 55, 59, 60, 62, 65, 73, 74, 75, 81, 82, 86, 87, 88, 90, 93, 95, 96], [3, 5, 8, 10, 13, 15, 18, 19, 20, 21, 23, 26, 27, 29, 30, 34, 35, 36, 37, 40, 41, 42, 44, 46, 47, 54, 56, 57, 58, 61, 63, 64, 66, 67, 68, 69, 70, 71, 72, 76, 77, 78, 79, 80, 83, 84, 85, 89, 91, 92, 94, 97, 98, 99], -10.0, 55
[1, 2, 3, 4, 5, 6, 8, 12, 13, 18, 21, 23, 24, 26, 27, 28, 30, 32, 36, 38, 39, 40, 41, 43, 44, 47, 48, 53, 54, 55, 56, 59, 60, 62, 64, 67, 68, 73, 74, 75, 77, 79, 80, 81, 82, 83, 86, 89, 90, 91, 93, 94, 95, 97, 99], [0, 7, 9, 10, 11, 14, 15, 16, 17, 19, 20, 22, 25, 29, 31, 33, 34, 35, 37, 42, 45, 46, 49, 50, 51, 52, 57, 58, 61, 63, 65, 66, 69, 70, 71, 72, 76, 78, 84, 85, 87, 88, 92, 96, 98], -10.0, 55
[2, 3, 6, 7, 10, 11, 12, 16, 18, 21, 23, 24, 25, 27, 28, 29, 33, 34, 36, 39, 41, 42, 43, 45, 48, 49, 52, 54, 55, 59, 60, 62, 65, 66, 67, 70, 71, 72, 73, 74, 77, 78, 80, 81, 83, 84, 85, 87, 91, 93, 94, 96, 97, 98], [0, 1, 4, 5, 8, 9, 13, 14, 15, 17, 19, 20, 22, 26, 30, 31, 32, 35, 37, 38, 40, 44, 46, 47, 50, 51, 53, 56, 57, 58, 61, 63, 64, 68, 69, 75, 76, 79, 82, 86, 88, 89, 90, 92, 95, 99], -10.0, 55
[0, 1, 2, 3, 5, 6, 7, 8, 9, 15, 17, 18, 21, 22, 24, 25, 28, 29, 30, 32, 33, 34, 37, 38, 39, 40, 41, 44, 46, 47, 48, 49, 52, 54, 55, 57, 58, 59, 61, 63, 64, 65, 69, 72, 73, 75, 77, 79, 81, 83, 84, 85, 87, 88, 90, 92, 95, 97], [4, 10, 11, 12, 13, 14, 16, 19, 20, 23, 26, 27, 31, 35, 36, 42, 43, 45, 50, 51, 53, 56, 60, 62, 66, 67, 68, 70, 71, 74, 76, 78, 80, 82, 86, 89, 91, 93, 94, 96, 98, 99], -10.0, 55
[1, 3, 5, 10, 14, 15, 17, 18, 19, 24, 27, 28, 29, 32, 33, 37, 39, 40, 43, 45, 47, 51, 52, 53, 54, 56, 57, 59, 60, 61, 66, 67, 68, 69, 71, 74, 77, 79, 81, 82, 83, 84, 85, 86, 87, 88, 90, 93, 95, 96, 98, 99], [0, 2, 4, 6, 7, 8, 9, 11, 12, 13, 16, 20, 21, 22, 23, 25, 26, 30, 31, 34, 35, 36, 38, 41, 42, 44, 46, 48, 49, 50, 55, 58, 62, 63, 64, 65, 70, 72, 73, 75, 76, 78, 80, 89, 91, 92, 94, 97], -10.0, 55
[4, 5, 6, 8, 9, 13, 14, 17, 21, 22, 24, 26, 28, 29, 30, 31, 32, 33, 36, 37, 38, 39, 40, 41, 44, 46, 49, 50, 52, 55, 56, 57, 59, 60, 64, 68, 70, 71, 73, 75, 77, 79, 81, 82, 85, 86, 87, 90, 91, 95, 97], [0, 1, 2, 3, 7, 10, 11, 12, 15, 16, 18, 19, 20, 23, 25, 27, 34, 35, 42, 43, 45, 47, 48, 51, 53, 54, 58, 61, 62, 63, 65, 66, 67, 69, 72, 74, 76, 78, 80, 83, 84, 88, 89, 92, 93, 94, 96, 98, 99], -10.0, 55
